"","auto.arima","ets","WN","RW","RD","RF","RF2","RF3"
"32",1.93192037037037,1.33650426491907,2.39104735449735,1.93192037037037,1.48469814815786,1.48469814815786,1.33650426491907,1.56433323240989
"33",1.81862166627331,1.82627634418771,13.6396818074538,3.42476280387066,1.81862166627331,1.82627634418771,1.82627634418771,2.0597689620544
"34",6.40541465166824,6.23752228119721,6.237751281078,5.76148956158664,4.86900521919363,6.23283540064302,6.23752228119721,5.84221810583187
"35",0.879053484365263,0.879052606400025,3.00446863887972,0.879053484365263,0.858616518201912,1.57365675586552,1.57365675586552,1.17596347358252
"36",7.15484924062611,6.82455739243928,7.38636818766987,4.88887140609355,4.34567300818736,6.82455739243928,6.82455739243928,6.09530549714533
"37",1.99880647589896,1.23012770336933,1.91196768287101,1.23011782477341,0.826794561933759,1.88126287780209,1.88126287780209,1.53904530694013
"38",2.16308213231459,2.10127188058798,15.6486402399217,3.07899461400359,0.611647217247344,2.16308213231459,2.16308213231459,1.85036752659537
"39",2.96436564453156,2.8280910771879,15.3408384717061,4.574427166594,2.96436564453156,2.83015472628942,2.83015472628942,3.17889724900671
"40",2.69644784613875,2.59679543141493,11.0411847989122,3.00706505740359,2.69644784613875,2.59679543141493,2.59679543141493,2.82024272419662
"41",5.10341667531002,6.12705983503903,11.8854899984685,6.12708787218591,5.10341667531002,6.12705992609152,6.12705992609152,5.33942635414423
"42",5.99145613612926,6.41823822174917,25.1170013351372,12.1183489096573,9.04638629284269,5.99145613612926,5.99145613612926,4.50964809760303
"43",2.27016299162708,2.32265811079682,20.9958528396463,8.229030122476,4.85415425356244,2.27016299162708,2.27016299162708,1.94570931466622
"44",0.678004790963158,1.60335905456641,2.16530833490471,1.60345189029665,1.91040248308146,2.16530833490471,2.16530833490471,2.1678321226216
"45",2.58534179282282,3.878622502097,15.311773226217,3.50872451779571,2.58534179282282,2.58534179282282,2.58534179282282,2.24218046018552
"46",8.57037535039541,10.707137027031,17.4341712436473,10.707035256045,8.57037535039541,8.57037535039541,8.57037516123508,6.27809642164981
"47",53.2709692982109,54.6873013335147,64.7945244012474,54.4284067560508,52.1369214696152,54.754630228758,54.754630228758,47.8643948117286
"48",1.6430748043316,2.12573749095386,9.39128596555454,3.00104248383104,1.6430748043316,3.06797376749285,3.00110466036582,2.25190279412755
"49",0.930738225849612,0.754945392339508,3.28126566835204,0.930738225849612,1.67547999733286,1.49033597988753,0.754945392339508,0.904236603798678
"50",1.79037147844201,1.80185834345376,9.55657002067843,2.87611069558714,1.79037147844201,1.78627269123713,1.78627269123713,2.05092981779615
"51",1.53265604716367,1.74103008273617,5.19626223250302,1.98344911005265,1.644391702181,1.74103008273617,1.74103008273617,1.6202521183306
"52",2.98751825888526,2.75583763240309,9.61733044695123,4.06736242053142,2.80014760405866,4.06736242053142,4.06736242053142,3.81218521900807
"53",1.59886537442941,1.63868957655881,1.59886537442941,0.652652220747609,0.700436630984452,1.59886537442941,1.59886537442941,1.74476261042241
"54",1.8240240479928,1.7295987299556,9.2182499549026,2.97860756985661,1.8240240479928,2.97860756985661,1.8240240479928,2.5415573239649
"55",0.253870468100615,0.253870468100615,2.72174120252588,0.253870468100615,2.01625141046936,2.01625141046936,2.01625141046936,1.64818864195454
"56",2.62445200887101,2.62447406207606,6.44626678357144,2.62445200887101,3.36530553873698,3.36530553873698,3.36530553873698,3.1389532021367
"57",0.613643950610788,0.642939684201896,1.22689950745219,0.646459412780656,0.766696091601099,0.709385604194631,0.709385604194631,0.625306114818709
"58",0.840383601183549,0.660352658203914,12.0968162766814,2.44097482443723,0.840383601183549,0.660352658203914,0.660352658203914,0.407954807571283
"59",1.84706442508591,1.84692654701089,2.24029404543063,1.84706442508591,2.58505226493007,2.24029404543063,2.24029404543063,2.13335559781953
"60",2.46630103906417,2.73566693553865,2.67198877362798,1.70915535681598,1.63384351873643,2.46630103906417,2.46630103906417,2.78465416959317
"61",4.17243586558899,3.90945900263038,1.15658540332575,4.0185403161058,4.35984511274385,4.35984511274385,4.35984511274385,4.19480360608045
"62",0.798435742210743,1.08460552537625,1.68669273426531,1.08453386590735,1.17513578001002,1.17513578001002,1.08460552537625,0.877711808241615
"63",0.816821992958413,0.443275190395785,20.8417469369719,4.62958386946561,1.92452209160339,1.92452209160339,1.92452209160339,1.48863268301759
"64",1.883623886394,2.1737995694121,22.1750235438189,5.42179727825632,3.38475036848384,3.38475036848384,3.38475036848384,2.81107088599155
"65",1.56600460837599,1.75916336216021,3.79767136298876,1.56600460837599,0.51738342742807,2.04042030505863,2.04042030505863,1.89890643595762
"66",5.50159240923991,6.15529627640492,14.2761198619862,9.00159240924093,5.50159240923991,5.50159240923991,5.50159240923991,4.24747524752388
"67",2.28432579076008,0.89951330894357,14.3906649042887,7.24397054311138,3.85458729671032,1.71543435460215,1.71543435460215,1.44842407343381
"68",1.53760360761605,1.03009777263796,7.61222222222222,3.5435293679189,1.53760360761605,1.74767690357845,1.74767690357845,1.67741370790993
"69",1.53626791361098,1.46634629485272,12.4577134121271,2.59331113054789,1.44353203704938,1.41437209992687,1.41437209992687,1.47789049377626
"70",17.9082571944767,14.0853725754115,14.1313715748269,2.65427280939476,2.122688088775,17.9082571944767,2.122688088775,15.787701897019
"71",4.55571912013536,6.5551894542608,25.6067162194827,16.1427115059222,12.6595896785617,6.35404956037794,12.6595896785617,4.64467899492716
"72",3.42245954164555,3.14333730048392,6.82709623112849,1.56762083197567,3.42245954164555,3.14333730048392,3.14333730048392,3.01149534354503
"73",0.670564309998306,2.00857434391786,13.3501232678605,3.0566182096404,0.871333843411126,2.47287744987388,2.00857434391786,0.330557420161037
"74",1.6968583599574,1.27346252340872,8.6180404685836,1.27328008519702,1.6968583599574,1.27346250578083,1.27346250578083,1.51387107496517
"75",4.07161189030772,4.50114893855051,6.23235004267242,4.07161189030772,2.94548670711173,2.94548670711173,2.94548670711173,2.54910948291625
"76",44.0345833333334,44.0345610898606,46.038842948718,44.0345833333334,42.9200138888877,42.9200138888877,42.9200138888877,35.2040999999991
"77",4.21540729024373,4.32170238111792,5.42737297931213,4.21540729024373,3.63438061686812,5.42737297931213,5.42737297931213,4.48731948876644
"78",2.27016299162708,2.32265811079682,20.9958528396463,8.229030122476,4.85415425356244,2.27016299162708,2.27016299162708,1.94570931466622
"79",12.7483154313244,14.0678339766843,17.670140929113,14.067907492326,12.7483154313244,12.7483154313244,12.7483154313244,11.8770588378145
"80",1.04802742979012,1.01779219872712,1.01788772338748,1.01125912975913,1.19891958041967,1.04802742979012,1.04802742979012,0.903889268272937
"81",7.80688377785096,8.15330689248733,22.3787410897906,10.7834747313602,7.80688377785096,8.48065293999434,8.48065293999434,6.39281215331889
"82",1.36335131017672,3.37465778010951,1.20413802559415,1.36335131017672,2.4285612431613,1.36039827354645,1.36039827354645,1.22437424749167
"83",2.906842746078,1.41839017956756,2.79843248878499,3.14644537815126,3.07221568626997,2.87529981067525,2.87529981067525,2.53436743624589
"84",4.82774274051537,4.20143220965836,14.8437073438501,3.31658306431587,2.45081698534933,4.82774274051537,4.82774274051537,3.16326715200353
"85",2.81591360372465,3.2688766364462,9.46211237853823,0.889957752429236,2.81591360372465,2.66467648560433,2.66467648560433,2.17413605334787
"86",2.73203531072869,3.00901092763653,13.631936440678,4.50039689265537,2.73203531072869,2.58516601328007,2.58516601328007,2.87716557057127
"87",2.70743534484423,0.800646551724138,4.33861074270557,0.800646551724138,2.70743534484423,0.800646551724138,0.800646551724138,0.658189655172414
"88",1.93668577694236,1.93658032477696,3.67524404761904,1.93668577694236,1.05388126566679,1.9365809936652,1.9365809936652,2.02619253715582
"89",1.64102564102564,1.64102563383422,2.01577909270207,1.64102564102564,2.89743589743533,2.89743589743533,2.89743589743533,3.04615384615336
"90",0.829723209835521,0.829671354948752,0.829723209835521,2.63069546436285,3.45466954645244,3.45466954645244,0.829723209835521,0.737679614553913
"91",2.64331541225617,4.93253861619562,8.88476213750407,4.90137992831541,2.64331541225617,8.88476213750407,8.88476213750407,8.39193059628543
"92",2.04506820681912,2.04513564044495,2.04506820681912,1.89682838283828,1.70870957098805,2.04506820681912,2.04506820681912,2.03932376237483
"93",2.54933692291624,2.6745247624136,12.5977618751774,6.04933692292352,2.54933692291624,2.54933692291624,2.54933692291624,5.20693987436434
"94",2.25948228882834,2.25956665333447,5.20886396981765,2.25948228882834,0.342375113532173,5.20886396981765,0.342375113532173,0.180348773841158
"95",0.989604456053307,1.00055430934852,14.5967621648903,7.15746043998456,3.84657661135092,7.15746043998456,7.15746043998456,6.24221381705905
"96",1.07910907577019,0.873647039566738,1.51744840837763,1.07910907577019,1.86886761029521,0.873647039566738,0.873647039566738,0.788780753595076
"97",1.09289617486339,1.09319807434348,14.8171006107361,5.68306010928962,2.18306010929088,1.69581134521983,1.69581134521983,1.46462711916255
"98",4.4772952853598,4.74219759103722,8.32016129032258,4.4772952853598,2.24875930522972,2.24875930522972,2.24875930522972,1.48883374691438
"99",2.91200264628739,0.903752630369952,3.56033356776851,0.669144981412639,0.630111524162775,0.630111524162775,0.630111524162775,0.39479553903441
"100",5.98821567860089,1.1758052021358,11.1790902902881,4.11842962962963,3.07275061728723,3.07275061728723,3.07275061728723,2.53472592592874
"101",4.76736974956296,2.47961640885627,6.92671166827186,2.47950819672131,1.90573770491982,6.92671166827186,6.92671166827186,6.47589199614071
"102",0.851578417604127,3.77163175366383,12.164078417603,3.77152223782771,0.851578417604127,0.851578417604127,0.851578417604127,0.726107584270632
"103",3.48670254675636,3.89154384819556,13.2714010113188,6.98670254675928,3.48670254675636,3.72134801138563,3.72134801138563,2.95999411520838
"104",1.57899998243346,3.74259516061051,7.15450315481884,3.74250688367036,1.57899998243346,7.15450315481884,7.15450315481884,6.27441055410679
"105",4.55048751694285,4.84411037344631,13.1538532168719,7.61954877355603,4.55048751694285,7.61954877355603,4.55048751694285,6.40115604914521
"106",0.973759377174143,0.973746064073252,0.973759377174143,0.624999508454581,0.629054758151864,0.973759377174143,0.973759377174143,0.915669031126168
"107",2.84432185441426,3.62522323356558,8.61892915212875,4.9858761469594,2.84432185441426,2.84432185441426,2.84432185441426,2.3361417585766
"108",3.90624211285288,4.31148053619718,13.1667796868716,7.35207319271678,3.90624211285288,7.35207319271678,3.90624211285288,3.06544618712739
"109",2.33788465260306,2.33795640477463,6.11183472034062,2.33788465260306,1.34031352816014,1.34031352816014,1.34031352816014,1.55135475130771
"110",2.77006853203569,8.15865541202247,14.2205689375507,8.15853406326034,5.37710665044601,8.15853406326034,5.37710665044601,6.07539902676399
"111",6.49027423822715,10.2332207999055,16.7462659279778,10.233108033241,7.10430932594491,6.49027423822715,6.49027423822715,4.48528199445983
"112",0.86339916185141,0.55591217258837,27.313137210227,5.40487055428232,1.98151939563682,1.98151939563682,1.98151939563682,1.78779220779202
"113",2.99541981981723,3.71265154346362,11.0611855855864,5.73866306306307,2.99541981981723,2.99541981981723,2.99541981981723,2.56749189188967
"114",0.59876543209764,0.921646809879218,11.3382716049383,3.97530864197531,0.59876543209764,0.59876543209764,0.59876543209764,0.311111111110384
"115",0.562623860484163,0.600358149567928,10.9519619500595,3.47086801426873,0.562623860484163,0.562623860484163,0.562623860484163,0.503448275861334
"116",2.08003674905125,2.27453919949123,12.9942651072125,5.32837816764132,1.84789863547839,2.27453919949123,1.84789863547839,1.77734896142936
"117",1.87950000000185,2.08829131718589,13.1529567901235,5.31468518518518,1.87950000000185,1.87950000000185,1.87950000000185,1.436907407409
"118",0.62414781134647,0.653901414900095,13.6402777777813,5.00694444444444,1.65277777781574,1.65277777781574,1.65277777781574,1.20833333336587
"119",3.09992,2.31175407071778,14.7332533333333,6.59992,3.09992,3.09992,3.09992,2.51992
"120",0.86030990990503,0.820111550670276,12.057581981982,4.28821261261261,0.86030990990503,0.86030990990503,0.86030990990503,0.491846486483334
"121",0.0707494949494906,0.73802044929634,13.9009393939355,6.0100303030303,2.51003030303031,6.0100303030303,6.0100303030303,5.17567272727273
"122",0.466690000000001,1.52828460845237,15.843263333335,7.34993,3.84993000001486,3.84993000001486,7.34993,3.15993000001273
"123",1.40139123441897,1.58741286063381,11.1417178559277,4.90139123441898,1.40139123441897,1.40139123441897,1.40139123441897,1.21606755126658
"124",1.64788713005909,1.36424324979382,10.0712816983429,4.56013764624914,1.64788713005909,4.56013764624914,4.56013764624914,4.12434962147282
"125",0.726559782560399,6.11871517462111,14.033479020979,6.11856060606061,2.61856060610612,6.11856060606061,2.61856060610612,5.23927272727273
"126",1.0972349507454,0.876071428469689,13.0621593901594,5.82335135135135,2.36959759760139,2.36959759760139,2.36959759760139,2.13362162162487
"127",2.93115556500423,3.8757477268068,10.8602484980438,5.79953181527985,2.93115556500423,5.79953181527985,5.79953181527985,4.91849329644605
"128",0.548938700823422,0.487585956980613,0.686034907453058,0.548938700823422,1.22782250684548,0.686034907453058,0.686034907453058,0.526483214863854
"129",1.8632340425061,2.98091053378983,7.30558265139116,3.95206382978724,1.8632340425061,1.8632340425061,1.8632340425061,1.63334042549155
"130",1.25783549783551,0.595136958107438,14.0902164502164,7.20338899196042,4.76832405689652,1.25783549783551,4.76832405689652,4.11235621521424
"131",0.873508982035915,1.18878064042894,12.8565693228927,5.3971497005988,2.10952495010251,2.10952495010251,0.873508982035915,1.69935329341549
"132",2.58773522939772,4.61761249274065,7.89441819495789,4.61753333904452,2.58773522939772,2.58773522939772,2.58773522939772,2.10103658010008
"133",6.84463515372114,7.95608970429345,16.8387079464822,10.3446351537402,6.84463515372114,10.3446351537402,10.3446351537402,8.39581459385039
"134",1.82866492146464,1.92476748227764,11.4423580346355,5.32866492146597,1.82866492146464,1.82866492146464,1.82866492146464,1.44794764397792
"135",5.68734181354436,4.65651404648047,9.12356289601638,5.68734181354436,4.0336516137692,4.0336516137692,4.0336516137692,3.30356103464829
"136",2.57222048985488,2.13714470834967,4.1609976955473,2.13714470834967,1.32774699198896,4.1609976955473,4.1609976955473,3.4112716985141
"137",3.86759190905064,3.86741011076413,16.3680677804404,9.18316846301491,5.68316846302819,5.68316846302819,5.68316846302819,4.51792115754866
"138",0.903494833524685,1.18077473599057,3.39338479201625,0.903494833524685,0.786704936850195,0.786704936850195,0.903494833524685,0.572902870264065
"139",5.26498643756742,5.8735277585988,10.455338016414,7.08539783001808,5.26498643756742,5.26498643756742,5.26498643756742,4.49801084987049
"140",1.87279661017012,1.90361537925911,11.5292503259452,5.37279661016949,1.87279661017012,1.87279661017012,1.87279661017012,1.59652881355986
"141",0.84371342391296,2.30646640683773,13.8620379426432,2.291843849668,0.84371342391296,0.84371342391296,0.84371342391296,0.728848266955934
"142",0.387314741035858,0.187810628535146,8.63180876494024,3.41109163346613,0.13563877822567,0.387314741035858,0.387314741035858,0.357666932270918
"143",1.95227323621951,1.77730669826975,10.8695357050564,5.09952967525196,1.95227323621951,1.95227323621951,1.95227323621951,1.71520716679957
"144",2.71347047477938,2.65431214706242,15.4024609860516,8.10402154398563,4.60402154399751,4.60402154399751,4.60402154399751,3.90473967685039
"145",1.80620860927501,1.30000462302726,10.1096981660723,4.90057947019867,1.80620860927501,1.80620860927501,1.80620860927501,1.64495364238709
"146",2.51906507495754,2.96986108822892,6.27902776079247,2.96974562798092,0.464976152566106,6.27902776079247,6.27902776079247,5.79700232359056
"147",2.96701565029681,2.8546866751158,14.7336311179376,7.7948623853211,4.29486238532843,4.29486238532843,4.29486238532843,3.48628170534897
"148",4.42214970058129,7.35639286739779,12.0559590050668,7.35628143712575,4.42214970058129,7.35628143712575,4.42214970058129,3.81915449100295
"149",0.990685185185184,0.74680485254065,12.6492321937322,5.52957407407407,2.2925370370486,2.76186151981589,0.990685185185184,2.36085415879596
"150",3.47254800429938,3.57758173654115,12.0261110281695,6.61610355987055,3.47254800429938,3.47254800429938,3.47254800429938,2.94221877021372
"151",1.08984505369213,3.14643860800924,7.8157550197121,3.1464600715137,1.08984505369213,3.1464600715137,3.1464600715137,2.85468414779499
"152",5.3288050813815,5.32867703196828,5.3288050813815,4.1338864628821,4.39371179046105,5.3288050813815,5.3288050813815,4.45253433902342
"153",4.16840894133422,4.16461112046787,21.1491290127196,5.99362729658794,2.95681889763782,2.95681889763782,2.95681889763782,2.87239685039372
"154",0.423401772463886,0.864315063366849,2.77363017031629,0.431406326034065,0.581133819952196,0.431406326034065,0.431406326034065,0.499214598540147
"155",1.74576092680358,1.74578949429021,1.74576092680358,0.807161664033702,0.261558715113581,0.261558715113581,1.74576092680358,1.71761979989468
"156",1.01524242424242,1.77445767451284,1.53335042735044,1.01524242424242,1.21619936204146,1.01524242424242,1.01524242424242,1.7109404083664
"157",0.978871347089972,0.962860217576094,0.774443952872526,2.26194001236858,2.6515504019807,0.774443952872526,0.774443952872526,0.559842624042625
"158",0.934189752537388,0.916243959765612,0.658168871372052,2.22677090694935,2.59161189635197,0.658168871372052,0.658168871372052,0.502321817522878
"159",0.950159582016206,0.931605812348121,0.705374743974743,2.23381801801802,2.60904324324661,0.705374743974743,0.705374743974743,0.520792413952414
"160",1.60601347955176,1.72686662661485,1.51909374138408,0.766231182795697,0.954403225803325,0.766231182795697,0.766231182795697,0.837736559139783
"161",1.79944413414644,1.80840345432,1.64228124435953,0.999211180124223,1.22964596273449,0.999211180124223,0.999211180124223,1.07632049689441
"162",3.63702912019826,3.63698608223633,3.63702912019826,2.83912019826518,2.35434402106955,3.63702912019826,3.63702912019826,3.04459014869888
"163",0.894677777777784,0.946811343026977,6.57245555555557,0.894677777777784,1.32198888888377,1.32198888888377,1.32198888888377,1.15309999999561
"164",1.02927450980393,0.823529411764707,0.823529411764707,1.02927450980393,1.19103921570219,0.823529411764707,0.823529411764707,0.863499826050646
"165",1.70683124086445,2.95977526005591,1.32050709677419,3.07637806451613,3.23082967740018,1.32050709677419,1.32050709677419,0.604523612903226
"166",9.08651851851851,9.08666670794833,12.6420740740702,9.08651851851851,7.14207407381298,9.08651851851851,9.08651851851851,7.76308148148147
"167",0.410256410256415,0.410256410256415,0.410256410256415,1.02551794871795,1.83321025639511,0.410256410256415,0.410256410256415,0.478607863247867
"168",8.25973952060441,6.53389128947813,8.97903616116021,6.3776382904528,5.92658592951641,8.97903616116021,8.97903616116021,9.83925626743064
"169",7.2313874643918,6.65844157983403,7.2313874643918,6.51058974358975,6.84392307691974,7.2313874643918,7.2313874643918,5.18965897436287
"170",5.55066667093204,5.49150191007346,5.57421387981507,5.04251390500882,5.09110230164509,5.55066667093204,5.55066667093204,4.66666646347064
"171",1.54227822580645,8.5283649813885,14.2184879032258,8.52816532258065,5.05639112903406,1.54227822580645,5.05639112903406,4.44912096774348
"172",1.41039755351681,1.39696477515937,10.856880733945,2.59266055045872,0.90733944953753,0.90733944953753,0.90733944953753,0.551681957183327
"173",2.55734886450203,1.55226666843156,2.84275884154831,1.41307351712615,0.930617376772128,2.69363600736427,2.69363600736427,2.67261679312655
"174",2.74067748591115,1.60162856082646,2.91774977416441,1.45885185185185,0.956141824735566,2.74067748591115,2.63262082971192,2.60221569355741
"175",0.551434389766504,1.14787452239787,2.13147292810788,0.551434389766504,0.649465852141765,0.649465852141765,0.649465852141765,0.553257280712747
"176",1.47668821839079,1.40343741495891,11.5854525862069,3.38107040229886,0.440481321839092,1.47668821839079,1.47668821839079,0.99342672413792
"177",0.567354686869207,1.201695769934,2.2994291936493,0.567354686869207,0.654980630642231,0.654980630642231,0.654980630642231,0.618594583451433
"178",4.58130171979139,3.02046448475966,7.20254416333779,3.0202982689747,1.80676076333434,7.20254416333779,4.58130171979139,6.34617487794054
"179",6.55007235949074,5.16689521984435,8.85396124031009,5.1667519379845,4.25364411557436,4.25364411557436,4.25364411557436,3.39417336152221
"180",1.44673202843057,0.985008649642996,1.6833055842051,1.14592382495949,1.16942463533202,1.6833055842051,0.985008649642996,0.853079744080775
"181",3.92046204620462,3.91856526821487,4.38261326132613,3.92046204620462,3.39834983497418,3.92046204620462,3.92046204620462,3.82712871287129
